organization,switch,switch_serial,port_id,port_name,enabled,,,switch,Inactive Enabled Count,Platoon,,Platoon,Count To Disable,Proposed Date,,Platoon,switch
BCMH,Radiology 1 Stack 1-4,Q2QW-38W3-E6Y6,52,,True,,,,,,,,,,,,
BCMH,Radiology 1 Stack 1-4,Q2QW-38W3-E6Y6,53,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,1,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,2,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,15,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,20,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,21,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,22,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,23,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,24,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,28,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,29,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,30,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,31,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,32,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,33,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,34,ShorTel,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,35,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,37,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,38,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,39,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,40,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,41,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,42,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,43,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,44,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,45,Shortel Test,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,49,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,50,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,51,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,52,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,53,,True,,,,,,,,,,,,
BCMH,Rich Hill,Q2QW-3CJN-4EEL,54,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,1,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,4,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,7,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,10,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,11,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,13,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,14,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,15,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,22,ShoerTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,25,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,27,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,28,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,29,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,32,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,33,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,34,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,35,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,39,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,41,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,42,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,43,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,44,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,46,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,50,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,51,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-1,Q2QW-3CZS-3LES,52,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,6,ShoreTel - Gift Shop - Credit Card,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,7,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,8,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,13,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,15,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,18,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,19,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,26,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,28,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,29,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,31,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,33,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,39,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,40,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,41,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,42,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,43,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,44,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,45,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,48,Wireless AP,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,49,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,50,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,51,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-2,Q2QW-3CMT-RJR5,52,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,14,Hillrom Staging,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,21,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,24,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,26,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,27,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,29,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,31,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,32,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,33,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,35,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,41,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,43,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,44,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,45,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,46,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,49,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,50,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,51,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-3,Q2QW-3CG6-95SR,52,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,1,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,6,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,11,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,13,UNV Temp Scanner,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,16,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,25,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,27,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,29,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,30,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,32,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,33,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,34,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,36,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,37,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,38,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,39,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,40,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,41,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,42,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,43,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,44,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,45,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,46,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,49,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,50,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,51,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,52,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,1,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,2,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,3,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,4,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,5,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,7,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,9,Talis,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,11,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,14,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,15,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,16,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,17,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,18,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,19,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,20,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,21,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,22,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,23,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,24,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,25,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,26,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,27,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,28,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,29,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,30,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,31,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,32,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,33,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,34,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,36,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,39,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,40,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,41,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,43,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,44,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,45,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,46,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,48,Wireless AP,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,49,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,50,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,51,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-5,Q2QW-3CNC-BMJG,52,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,5,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,6,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,8,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,9,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,11,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,15,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,17,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,20,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,22,ShoreTel,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,25,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,26,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,27,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,28,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,29,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,30,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,31,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,32,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,33,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,34,Data 130,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,35,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,36,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,37,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,38,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,39,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,43,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,45,Static,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,46,Shortel Test,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,47,Wireless Ap,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,49,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,50,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,51,,True,,,,,,,,,,,,
BCMH,Surgery Stack 1-6,Q2QW-3BTX-H7W2,52,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,1,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,2,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,11,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,17,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,18,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,19,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,26,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,28,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,29,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,30,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,35,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,36,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,40,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,42,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,44,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,45,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,46,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,47,Wireless AP,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,50,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,51,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,52,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-1,Q2QW-397F-6SV2,54,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,2,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,6,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,7,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,14,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,16,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,17,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,26,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,27,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,28,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,29,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,33,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,35,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,36,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,38,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,41,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,42,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,43,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,44,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,45,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,46,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,47,Wireless Ap,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,48,Wireless Ap,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,49,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,50,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,51,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,52,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,2,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,4,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,5,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,9,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,16,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,18,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,20,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,21,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,25,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,26,ShoreTel,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 1-3,Q2QW-5E48-N4HG,27,ShoreTel,True,,,,,,,,,,,,
